timestamp,sim_time_s,cars_alive,total_gerado,carros_saídos,waiting_v,waiting_h,ped_waiting,priority
1763061145.899396,23.19,16,38,22,0,7,0,4.69
1763061146.9044158,24.20,15,39,24,3,7,1,4.71
1763061147.9166718,25.21,15,39,24,4,7,1,4.71
1763061148.9304268,26.22,16,40,24,4,8,0,2.45
1763061149.944895,27.24,18,42,24,4,2,0,2.52
1763061150.955082,28.25,18,42,24,5,0,0,3.18
1763061151.969534,29.26,19,43,24,6,0,0,3.85
1763061152.979996,30.27,17,44,27,7,0,0,4.52
1763061153.9824407,31.27,12,45,33,7,0,0,4.59
1763061154.993512,32.28,12,47,35,7,0,0,4.66
1763061156.0017407,33.29,15,50,35,7,0,0,4.72
1763061157.010299,34.30,18,54,36,7,0,0,4.79
1763061158.0215118,35.31,18,54,36,7,0,0,4.86
1763061159.0217698,36.31,19,55,36,7,0,0,4.93
1763061160.0272837,37.32,20,57,37,7,0,0,4.99
1763061161.030625,38.32,22,60,38,7,0,0,5.00
1763061162.0326803,39.33,24,62,38,7,0,0,5.00
1763061163.0368955,40.33,25,65,40,8,2,0,1.26
1763061164.0351868,41.33,24,65,41,8,4,1,2.51
1763061165.0520942,42.35,28,69,41,8,5,1,2.51
1763061166.0609143,43.35,28,69,41,8,3,0,4.82
1763061167.0729504,44.36,26,72,46,8,4,0,4.89
1763061168.0862677,45.38,26,76,50,8,4,0,4.96
1763061169.092619,46.39,26,76,50,8,4,0,5.00
1763061170.1039214,47.40,28,78,50,8,5,0,5.00
1763061171.113031,48.40,30,80,50,8,5,0,3.03
1763061172.118106,49.41,30,83,53,8,5,0,3.10
1763061173.1304097,50.42,28,83,55,4,8,0,4.96
1763061174.1354594,51.43,32,88,56,1,8,0,5.00
1763061175.1474712,52.44,31,90,59,1,8,0,5.00
1763061176.1589155,53.45,25,91,66,2,8,1,5.00
1763061177.1697516,54.46,21,93,72,3,8,1,5.00
1763061178.1872997,55.48,21,96,75,0,8,0,4.83
1763061179.203161,56.49,23,98,75,0,8,0,4.90
1763061180.2160094,57.51,25,100,75,0,8,0,4.97
1763061181.2215586,58.52,27,102,75,4,8,1,5.00
1763061182.2304437,59.52,29,104,75,4,8,1,5.00
1763061183.2335029,60.52,28,104,76,5,7,0,3.04
1763061184.233608,61.52,26,106,80,6,8,0,3.70
1763061185.2366738,62.53,27,107,80,6,3,0,3.77
1763061186.2491195,63.54,28,108,80,7,0,0,4.44
1763061187.2573023,64.55,26,110,84,8,2,0,5.06
1763061188.269865,65.56,21,111,90,8,3,0,5.06
1763061189.280563,66.57,16,112,96,5,5,0,3.05
1763061190.280981,67.57,15,112,97,0,6,0,3.72
1763061191.2896774,68.58,16,113,97,0,6,0,3.79
1763061243.7694788,1.00,1,1,0,0,0,0,0.07
1763061244.7746553,2.01,1,1,0,1,0,0,0.73
1763061245.7821345,3.02,1,1,0,1,0,0,0.80
1763061246.7826357,4.02,1,1,0,1,0,0,0.87
1763061247.7898448,5.02,1,1,0,1,0,0,0.94
1763061248.7951531,6.03,1,1,0,1,0,0,1.00
1763061249.801749,7.04,1,1,0,1,0,0,1.07
1763061250.8122642,8.05,1,1,0,1,0,0,1.14
1763061251.8215325,9.06,2,2,0,1,0,1,1.15
1763061252.8361828,10.07,2,2,0,1,0,1,1.15
1763061253.8401003,11.07,3,3,0,0,1,0,0.65
1763061254.8500557,12.08,4,4,0,0,1,0,0.72
1763061255.8572948,13.09,5,5,0,0,2,0,1.39
1763061256.8630512,14.10,6,6,0,0,2,0,1.46
1763061257.8683717,15.10,7,8,1,0,2,0,1.52
1763061258.8763413,16.11,7,8,1,0,2,0,1.59
1763061259.886356,17.12,7,8,1,1,3,1,2.24
1763061260.8913004,18.13,10,12,2,1,3,1,2.24
1763061261.8966906,19.13,10,13,3,2,1,0,1.22
1763061262.9022143,20.14,11,14,3,3,0,0,1.89
1763061263.911505,21.15,11,15,4,4,0,0,2.56
1763061264.9249804,22.16,13,17,4,5,0,0,3.23
1763061265.9259388,23.16,13,18,5,5,1,1,3.27
1763061266.9290783,24.17,10,18,8,6,3,1,3.27
1763061267.9369493,25.17,11,21,10,4,3,0,1.83
1763061268.9390066,26.17,12,22,10,0,3,0,1.90
1763061269.9404476,27.17,13,23,10,0,3,0,1.96
1763061270.942237,28.18,14,24,10,0,4,0,2.63
1763061271.945271,29.18,13,24,11,0,4,0,2.70
1763061272.9500194,30.18,9,25,16,0,4,0,2.77
1763061273.956266,31.19,10,26,16,0,4,0,2.84
1763061274.9667177,32.20,8,26,18,0,4,0,2.90
1763061275.9678752,33.20,7,26,19,0,4,0,2.97
1763061341.0220592,1.01,1,1,0,0,0,0,0.07
1763061342.0355062,2.03,5,5,0,0,0,0,0.13
1763061343.0451324,3.04,7,7,0,1,0,0,0.80
1763061344.0572739,4.05,8,8,0,4,0,0,2.67
1763061345.0653822,5.06,9,9,0,5,0,0,3.34
1763061346.0676742,6.06,10,10,0,6,0,0,4.00
1763064723.2621126,1.01,1,1,0,0,0,0,0.07
1763064724.2676568,2.01,2,2,0,1,0,0,0.73
1763064725.285074,3.03,3,3,0,1,0,0,0.80
1763064726.2961133,4.04,4,4,0,2,0,0,1.47
1763064727.301203,5.05,5,5,0,4,0,0,2.74
1763064728.3050516,6.05,7,7,0,4,0,1,2.74
1763064729.3111315,7.06,8,8,0,5,0,1,2.74
1763064730.328334,8.07,8,8,0,1,2,0,1.27
1763064731.345093,9.09,10,10,0,0,2,0,1.33
1763064732.350142,10.10,12,12,0,1,2,1,1.35
1763064733.3623478,11.11,13,13,0,1,4,1,1.35
1763064734.3719301,12.12,12,16,4,1,1,0,0.65
1763064735.3892589,13.13,11,17,6,3,0,0,1.92
1763064794.285401,1.01,2,2,0,0,0,0,0.07
1763064795.2876947,2.01,4,4,0,1,0,0,0.73
1763064796.2884505,3.02,4,4,0,2,1,1,0.78
1763064797.2950726,4.02,4,4,0,2,2,1,0.78
1763064798.300327,5.02,4,4,0,0,2,0,1.22
1763064799.315463,6.04,6,6,0,0,2,0,1.29
1763064800.3183267,7.04,6,6,0,0,2,0,1.36
1763064801.3277225,8.05,7,7,0,0,2,0,1.43
1763064802.3457625,9.07,7,8,1,0,2,0,1.49
1763064803.3622801,10.09,6,8,2,0,4,0,2.76
1763064804.3656645,11.09,6,8,2,0,4,0,2.83
1763064805.3716815,12.09,5,8,3,0,4,0,2.90
1763064806.3721259,13.10,4,8,4,0,4,0,2.96
1763064807.3706436,14.10,4,8,4,0,4,1,2.99
1763064808.3812604,15.11,5,9,4,0,4,1,2.99
1763064809.3853595,16.11,5,9,4,0,2,0,0.04
1763064810.4002752,17.12,6,10,4,1,0,0,0.71
1763065061.0933228,1.00,0,0,0,0,0,0,0.07
1763065062.0950387,2.00,0,0,0,0,0,0,0.13
1763065063.0992172,3.01,0,0,0,0,0,0,0.20
1763065064.1020968,4.02,0,0,0,0,0,0,0.21
1763065065.103984,5.02,1,1,0,0,0,0,0.21
1763065066.1101637,6.02,1,1,0,0,1,0,0.66
1763065067.1128714,7.03,1,1,0,0,1,1,0.72
1763065068.1208422,8.04,1,1,0,0,1,2,0.72
1763065069.1394901,9.05,2,2,0,0,0,0,0.01
1763065070.1402626,10.05,2,2,0,1,0,0,0.68
1763065071.1483295,11.06,2,2,0,1,0,0,0.75
1763065072.1601543,12.07,4,4,0,1,0,0,0.81
1763065073.171232,13.08,4,4,0,1,0,0,0.81
1763065074.1867194,14.10,3,4,1,0,1,0,0.61
1763065075.1962364,15.11,4,5,1,0,1,0,0.68
1763065076.226662,16.14,4,5,1,0,1,0,0.74
1763065077.2390113,17.15,4,5,1,1,1,0,0.81
1763065078.250588,18.16,4,5,1,1,1,0,0.81
1763065079.263562,19.17,2,5,3,1,0,0,0.61
1763065080.273654,20.18,2,5,3,1,0,0,0.67
1763065081.2824132,21.19,2,5,3,1,0,0,0.74
1763065082.2901118,22.20,2,5,3,1,0,0,0.81
1763065083.296425,23.21,2,5,3,1,0,0,0.81
1763065084.3138187,24.22,1,5,4,0,0,0,0.00
1763065085.3266137,25.24,1,5,4,0,0,0,0.07
1763065086.3374078,26.25,1,5,4,0,0,0,0.14
1763065087.3440754,27.25,1,5,4,0,0,0,0.21
1763065088.3529396,28.27,1,5,4,0,0,0,0.21
1763065089.363397,29.28,0,5,5,0,0,0,0.21
1763065090.3840704,30.29,0,5,5,0,0,0,0.07
1763065091.400034,31.31,1,6,5,0,0,0,0.14
1763065092.4079537,32.32,2,7,5,1,0,0,0.80
1763065093.4119616,33.32,3,8,5,1,0,0,0.87
1763065094.4255867,34.33,3,8,5,2,0,0,1.54
1763065095.4235427,35.34,4,9,5,2,1,1,1.56
1763065096.4392307,36.35,7,12,5,2,1,1,1.56
1763065097.4429839,37.35,7,12,5,0,2,0,1.25
1763065098.4453502,38.36,7,12,5,0,3,0,1.92
1763065099.4468837,39.36,7,12,5,0,3,1,1.99
1763065562.640795,7.58,3,3,0,0,0,0,0.01
1763065563.631338,8.58,6,8,2,0,0,0,0.07
1763065564.6352572,9.58,7,9,2,2,0,0,1.34
1763065565.6492512,10.60,11,13,2,3,0,0,2.01
1763065566.6560538,11.61,13,15,2,4,0,0,2.67
1763065567.6644354,12.61,14,16,2,6,0,0,3.94
1763065568.6762927,13.63,17,19,2,6,0,0,4.01
1763065569.685857,14.63,16,20,4,6,0,0,4.08
1763065571.52294,16.47,18,23,5,7,0,0,4.72
1763065572.8873572,17.84,19,24,5,7,0,0,4.76
1763065573.8973382,18.85,20,25,5,7,0,0,4.83
1763065574.901922,19.85,20,27,7,7,0,0,4.90
1763065575.9047549,20.85,20,28,8,7,0,0,4.96
1763065576.9144428,21.87,20,30,10,7,2,0,5.00
1763065577.924382,22.88,22,34,12,7,2,0,5.00
1763065578.94348,23.89,25,38,13,7,3,0,1.83
1763065579.9513917,24.90,26,41,15,8,5,0,3.10
1763065580.9610252,25.91,26,42,16,4,6,0,3.77
1763065581.9679892,26.92,30,46,16,0,6,0,3.83
1763065582.9743268,27.92,32,49,17,0,7,0,4.50
1763065583.980584,28.93,29,52,23,0,7,0,4.57
1763065584.9814122,29.93,26,56,30,0,7,0,4.64
1763065585.9860625,30.94,22,56,34,0,7,0,4.70
1763065586.9915295,31.94,24,59,35,0,7,0,4.77
1763065588.000384,32.95,24,60,36,0,7,0,4.84
1763065589.0009835,33.95,25,64,39,1,7,1,4.89
1763065590.0049794,34.96,24,65,41,2,7,2,4.89
1763065591.01146,35.96,26,68,42,5,5,0,3.01
1763065592.020843,36.97,26,70,44,5,8,1,3.06
1763065593.0211184,37.97,27,71,44,7,8,2,3.06
1763065594.037056,38.99,29,73,44,5,8,0,4.82
1763065595.0416257,39.99,29,74,45,4,8,0,4.89
1763065596.0517836,41.00,28,75,47,0,8,0,4.96
1763065597.0516357,42.00,28,75,47,1,8,1,4.96
1763065598.0551884,43.01,28,77,49,1,8,1,4.96
1763065599.0583565,44.01,23,79,56,1,8,0,0.67
1763065600.063306,45.01,24,82,58,2,8,0,1.33
1763065601.0773232,46.03,24,82,58,4,4,0,2.60
1763065602.0923824,47.04,24,82,58,4,0,0,2.67
1763065603.0936325,48.04,23,83,60,4,0,0,2.74
1763065604.1038923,49.05,20,86,66,4,0,0,2.80
1763065605.1131747,50.07,15,87,72,4,2,1,2.87
1763065606.1237173,51.08,12,88,76,5,3,1,2.87
1763065607.1388037,52.09,10,88,78,3,4,0,2.40
1763065608.1522338,53.10,12,90,78,1,4,0,2.47
1763065609.1491969,54.10,13,91,78,2,4,1,2.49
1763065610.1494687,55.10,15,93,78,2,5,1,2.49
1763065611.1575575,56.11,17,95,78,3,2,0,1.84
1763065612.1676826,57.12,14,96,82,4,0,0,2.51
1763065613.1797564,58.13,14,97,83,6,0,0,3.78
1763065614.1906667,59.14,16,99,83,7,0,0,4.45
1763065615.1931853,60.15,12,99,87,7,0,1,4.50
1763065616.2002392,61.15,10,99,89,7,1,1,4.50
1763065617.2151,62.17,11,100,89,5,1,0,0.61
1763065618.222909,63.18,10,100,90,7,1,1,0.62
1763065619.232471,64.19,11,101,90,8,1,1,0.62
1763065620.240629,65.19,12,102,90,8,0,0,4.86
1763065621.2480605,66.20,12,102,90,8,0,0,4.93
1763065622.2490165,67.20,12,103,91,8,0,0,4.99
1763065623.247147,68.20,12,103,91,8,0,0,5.00
1763065624.2623668,69.22,11,103,92,8,0,0,5.00
1763065625.2665727,70.22,11,104,93,6,0,0,0.06
1763065626.2760336,71.23,12,105,93,0,0,0,0.13
1763065627.2913547,72.24,12,105,93,0,0,0,0.20
1763065628.301745,73.26,12,105,93,2,0,0,0.21
1763065629.31595,74.27,7,106,99,2,0,0,0.21
1763065630.3213358,75.27,3,106,103,2,0,0,1.26
1763065631.3245795,76.28,3,106,103,2,0,0,1.33
1763065632.3391519,77.29,3,106,103,2,0,0,1.40
1763065633.3507712,78.30,3,106,103,2,0,0,1.41
1763065634.3588018,79.31,3,106,103,2,0,0,1.41
1763065635.3640785,80.31,3,107,104,0,0,0,0.06
1763065636.369605,81.32,3,107,104,0,0,0,0.13
1763065637.381683,82.33,3,107,104,0,1,0,0.80
1763065638.3861945,83.34,3,107,104,0,1,0,0.81
1763065639.3883743,84.34,2,107,105,0,1,0,0.81
1763065640.3940973,85.34,1,107,106,0,0,0,0.05
1763065641.410905,86.36,1,107,106,0,0,0,0.12
1763065642.425895,87.38,1,107,106,0,0,0,0.19
1763065643.4283862,88.38,2,108,106,0,0,0,0.21
1763065644.443823,89.40,1,108,107,0,0,0,0.21
1763065645.4615338,90.41,1,108,107,0,1,0,0.65
1763065646.4684813,91.42,1,108,107,0,1,0,0.72
1763065647.4786015,92.43,2,109,107,0,1,1,0.75
1763065648.4841108,93.44,2,109,107,0,2,1,0.75
1763065649.5015547,94.45,3,110,107,0,0,0,0.04
1763065650.5167441,95.47,4,111,107,0,0,0,0.11
1763065651.520619,96.47,5,112,107,0,0,0,0.17
1763065652.5223022,97.47,5,112,107,0,0,0,0.24
1763065653.530058,98.48,4,112,108,0,0,0,0.31
1763065654.5381863,99.49,4,113,109,0,0,0,0.38
1763065655.542049,100.49,4,113,109,0,0,0,0.44
1763065656.5581725,101.51,2,113,111,0,0,0,0.51
1763065657.5685422,102.52,2,113,111,0,0,0,0.58
1763065658.5743272,103.52,1,113,112,0,0,0,0.65
1763065659.5801609,104.53,2,114,112,0,0,0,0.72
1763065660.584113,105.53,1,114,113,0,0,0,0.79
1763065661.5884988,106.54,2,115,113,1,0,0,1.45
1763065662.58976,107.54,3,116,113,1,0,0,1.52
1763065663.5930567,108.55,5,118,113,1,1,1,1.56
1763065664.5960784,109.55,5,118,113,2,1,1,1.56
1763065665.6061203,110.56,6,119,113,0,3,0,1.83
1763065666.6200824,111.57,6,119,113,0,3,0,1.90
1763065667.6205306,112.57,7,120,113,0,4,0,2.57
1763065668.6213293,113.57,7,120,113,0,4,0,2.64
1763065669.6251123,114.57,7,120,113,0,4,0,2.70
1763065670.6373491,115.59,6,120,114,0,4,0,2.77
1763065671.6440308,116.60,6,121,115,0,4,1,2.78
1763065672.6570365,117.61,8,123,115,1,4,1,2.78
1763065673.6675544,118.62,9,124,115,1,1,0,0.66
1763065674.6805174,119.63,9,125,116,2,0,0,1.33
1763065675.6879578,120.64,10,126,116,2,0,0,1.40
1763065676.7018414,121.65,13,130,117,2,0,0,1.46
1763065677.70165,122.65,11,131,120,3,0,0,2.13
1763065678.7173645,123.67,11,133,122,4,0,0,2.80
1763065679.7217834,124.67,13,135,122,4,0,0,2.87
1763065680.720781,125.67,13,136,123,6,0,0,4.13
1763065681.724009,126.67,13,137,124,7,0,0,4.80
1763065682.7368839,127.69,14,139,125,7,0,0,4.87
1763065683.7460492,128.70,17,143,126,7,0,0,4.93
1763065684.7457252,129.70,17,144,127,7,1,0,5.00
1763065685.756184,130.71,20,147,127,7,3,0,5.00
1763065686.761711,131.71,20,147,127,5,5,0,3.00
1763065687.7688277,132.72,22,150,128,8,5,0,3.07
1763065688.7762697,133.73,25,153,128,3,6,0,3.74
1763065689.7797022,134.73,25,153,128,2,6,1,3.78
1763066479.2772107,1.00,1,1,0,0,0,0,0.07
1763066480.2930253,2.02,1,1,0,0,0,0,0.13
1763066481.2939901,3.02,3,3,0,1,0,0,0.80
1763066482.2989173,4.02,5,5,0,1,0,0,0.87
1763066483.3064022,5.03,6,6,0,2,0,0,1.53
1763066484.3066745,6.03,7,7,0,3,0,0,2.20
1763066485.3197365,7.05,10,10,0,5,0,0,3.47
1763066486.3346663,8.06,13,14,1,5,0,0,3.54
1763066487.3412056,9.07,14,15,1,6,0,0,4.20
1763066488.3545053,10.08,12,15,3,7,0,0,4.87
1763066489.3696287,11.09,13,16,3,7,0,0,4.94
1763066490.3776407,12.11,15,18,3,7,0,0,5.00
1763066491.380789,13.11,16,19,3,7,2,0,5.00
1763066492.3960288,14.12,15,19,4,5,3,0,1.81
1763066493.406609,15.13,16,21,5,4,4,0,2.47
1763066494.4120617,16.14,15,21,6,0,5,0,3.14
1763066555.1990647,1.01,0,0,0,0,0,0,0.07
1763066556.2047384,2.01,0,0,0,0,0,0,0.13
1763066558.222471,4.03,1,1,0,1,0,0,0.87
1763066559.2282903,5.04,3,3,0,1,0,0,0.94
1763066561.0065243,6.82,6,6,0,2,0,0,1.61
1763066562.0148785,7.82,7,7,0,4,0,0,2.87
1763066563.0252767,8.83,9,10,1,5,0,0,3.54
1763066564.0405664,9.85,10,11,1,6,0,0,4.21
1763066565.0522742,10.86,11,12,1,7,0,0,4.88
1763066566.0685318,11.88,12,13,1,7,0,0,4.94
1763066567.0761797,12.89,13,14,1,7,1,0,5.00
1763066568.0911264,13.90,12,14,2,7,1,0,5.00
1763066569.1076965,14.92,13,15,2,5,1,0,0.61
1763066570.1226604,15.93,13,15,2,6,1,0,0.68
1763066571.1360438,16.94,13,15,2,0,1,0,0.75
1763066572.1348112,17.95,16,19,3,1,1,1,0.75
1763066573.3617315,19.17,17,20,3,1,3,1,0.75
1763066581.1922338,1.00,2,2,0,0,0,0,0.07
1763066582.2022917,2.01,4,4,0,0,0,0,0.13
1763067171.7738004,1.01,0,0,0,0,0,0,0.07
1763067172.7783575,2.02,0,0,0,0,0,0,0.13
1763067173.7910914,3.03,0,0,0,0,0,0,0.20
1763067174.8042996,4.05,0,0,0,0,0,0,0.21
1763067175.8157976,5.06,0,0,0,0,0,0,0.21
1763067176.831997,6.07,1,1,0,0,0,0,0.06
1763067177.843125,7.08,1,1,0,0,0,0,0.13
1763067178.8553376,8.09,2,2,0,0,1,0,0.80
1763067179.8546064,9.10,2,2,0,0,2,0,0.81
1763067180.865371,10.11,2,2,0,0,2,0,0.81
1763067181.8799672,11.12,3,3,0,0,0,0,0.06
1763067182.8950183,12.13,3,3,0,1,0,0,0.73
1763067183.9101734,13.15,3,3,0,1,0,0,0.80
1763067184.9136286,14.15,4,4,0,1,0,0,0.81
1763067185.9221764,15.16,2,4,2,1,0,0,0.81
1763067186.9298594,16.17,3,5,2,2,0,1,0.04
1763067187.9356525,17.18,3,5,2,2,0,1,0.04
1763067188.9487154,18.19,3,5,2,3,0,0,1.82
1763067189.9645684,19.20,3,5,2,3,0,0,1.89
1763067190.9681218,20.21,3,5,2,3,0,0,1.96
1763067191.968749,21.21,4,6,2,3,0,0,2.01
1763067192.9772875,22.22,5,7,2,3,1,0,2.01
1763067193.990215,23.23,5,7,2,0,1,0,0.62
1763067194.998835,24.24,5,7,2,0,1,0,0.69
1763067196.006883,25.24,5,7,2,0,1,0,0.76
1763067197.0129535,26.25,5,7,2,0,1,0,0.81
1763067198.017402,27.26,4,8,4,0,1,0,0.81
1763067199.036219,28.27,4,9,5,0,0,0,0.02
1763067425.22537,1.01,0,0,0,0,0,1,0.04
1763067426.2323701,2.01,0,0,0,0,0,1,0.04
1763067427.2422225,3.02,1,1,0,0,0,0,0.03
1763067428.2594802,4.04,1,1,0,0,0,0,0.10
1763067429.2697675,5.05,1,1,0,0,0,0,0.17
1763067430.2729962,6.05,1,1,0,0,0,0,0.24
1763067431.2763844,7.05,1,1,0,0,0,0,0.30
1763067432.291801,8.07,4,4,0,0,0,0,0.37
1763067433.2995527,9.08,4,4,0,0,1,1,0.39
1763067434.3086612,10.09,3,4,1,1,2,1,0.39
1763067435.317735,11.10,3,4,1,1,1,1,0.64
1763067436.322481,12.10,5,6,1,1,1,1,0.64
1763067437.3333359,13.11,5,6,1,0,2,0,1.22
1763067438.3459725,14.12,5,6,1,0,2,0,1.29
1763067439.3492413,15.13,5,7,2,0,2,0,1.36
1763067440.359609,16.14,6,8,2,0,2,0,1.42
1763067441.370958,17.15,5,8,3,0,4,0,2.69
1763067442.3804505,18.16,6,9,3,0,4,0,2.76
1763067443.3815813,19.16,5,9,4,0,4,0,2.83
1763067444.3871841,20.16,7,11,4,0,4,0,2.89
1763067445.4036252,21.18,7,11,4,0,5,0,3.56
1763067446.4146433,22.19,7,11,4,0,5,0,3.63
1763067447.4251895,23.20,8,12,4,0,5,0,3.70
1763067448.4291544,24.21,8,13,5,0,5,1,3.70
1763067449.4372213,25.22,8,13,5,1,6,1,3.70
1763067450.4430866,26.22,8,13,5,1,2,0,0.67
1763067451.4507487,27.23,7,13,6,1,0,0,0.73
1763067452.4544187,28.23,8,14,6,1,0,0,0.80
1763067453.4577324,29.23,8,14,6,1,0,0,0.87
1763067454.4614441,30.24,4,15,11,1,1,0,0.92
1763067455.4724019,31.25,3,15,12,1,1,0,0.92
1763067456.478888,32.26,3,15,12,0,1,0,0.62
1763067457.4853203,33.26,3,15,12,0,1,0,0.68
1763067458.4929292,34.27,3,15,12,0,1,0,0.75
1763067459.5004852,35.28,4,16,12,0,1,0,0.81
1763067460.502728,36.28,3,16,13,0,1,0,0.81
1763067461.5126283,37.29,2,16,14,1,0,0,0.61
1763067462.5150647,38.29,3,17,14,1,0,0,0.68
1763067463.5195627,39.30,3,17,14,2,0,0,1.35
1763067464.5227642,40.30,3,17,14,2,0,0,1.41
1763067465.5314343,41.31,3,17,14,2,0,0,1.41
1763067466.5429928,42.32,2,17,15,0,0,0,0.01
1763067467.5526042,43.33,2,17,15,0,0,0,0.08
1763067468.554708,44.33,2,17,15,0,0,0,0.14
1763067469.5640635,45.34,2,17,15,0,0,0,0.21
1763067470.569328,46.35,2,17,15,0,0,1,0.21
1763067471.5831718,47.36,2,20,18,0,0,0,0.01
1763067472.5900226,48.37,3,21,18,0,0,0,0.07
1763067473.5973756,49.37,3,21,18,2,0,0,1.34
1763067474.5969326,50.38,3,21,18,2,1,0,1.41
1763067475.6004012,51.38,3,21,18,2,1,0,1.41
1763067476.6204667,52.40,3,21,18,0,1,0,0.60
1763068309.4027758,1.01,1,1,0,0,0,0,0.07
1763068310.4152617,2.02,2,2,0,0,0,0,0.13
1763068311.4225814,3.03,5,5,0,1,0,0,0.80
1763068312.4340515,4.04,7,7,0,3,1,1,0.82
1763068313.4456244,5.06,8,8,0,4,1,1,0.82
1763068314.455521,6.06,9,9,0,2,2,0,1.25
1763068315.4568179,7.06,11,11,0,0,2,0,1.32
1763068316.4645836,8.07,14,14,0,0,2,0,1.39
1763068317.4715328,9.08,16,16,0,0,2,0,1.45
1763068318.4871154,10.09,13,16,3,0,3,0,2.12
1763068319.5007315,11.11,12,17,5,0,4,0,2.79
1763068320.5124397,12.12,13,19,6,0,4,0,2.86
1763068321.5293272,13.13,15,22,7,0,4,0,2.93
1763068322.5320024,14.14,16,25,9,0,5,0,3.60
1763068323.5348797,15.14,16,27,11,0,6,0,4.26
1763068324.539796,16.14,18,30,12,0,6,0,4.33
1763068325.5458393,17.15,19,31,12,0,6,0,4.40
1763068326.5602431,18.17,21,34,13,3,7,0,4.40
1763068327.5653882,19.17,20,35,15,3,5,0,1.80
